
=== 1420 descrições fora dos registos paroquiais que cobrem 1700-1830 ===
[Pitta] 2832822  PT/ABM/AAC                     ..  Augusto Maria Camacho
[Juízo dos Resíduos] 2833168  PT/ABM/AAC/00001/000008        ..  Jardim Municipal do Funchal, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos] 2833169  PT/ABM/AAC/00001/000009        ..  Lago do Jardim Municipal do Funchal, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos] 2833170  PT/ABM/AAC/00001/000010        ..  Jardim Municipal do Funchal, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos] 2833171  PT/ABM/AAC/00001/000011        ..  Jardim Municipal do Funchal, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos] 2833173  PT/ABM/AAC/00001/000012        ..1896  Praça da Constituição (atual avenida Arriaga), Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos] 2833174  PT/ABM/AAC/00001/000013        ..1896  Nave da Sé do Funchal, Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos] 2833176  PT/ABM/AAC/00001/000014        ..1896  Torre e cabeceira da Sé do Funchal, Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos] 2833177  PT/ABM/AAC/00001/000015        ..1887  Igreja de Nossa Senhora do Monte, Freguesia do Monte, Concelho do Funchal
[Juízo dos Resíduos] 2833178  PT/ABM/AAC/00001/000016        ..1896  Retrato de dois homens num carro de cesto do Monte e dois carreireiros
[Juízo dos Resíduos] 2833179  PT/ABM/AAC/00001/000017        ..1896  Quinta Cossart (atual Quinta Jardins do Imperador), Freguesia do Monte, Concelho do Funchal
[Juízo dos Resíduos] 2833180  PT/ABM/AAC/00001/000018        ..1896  Jardim da Quinta Cossart (atual Quinta Jardins do Imperador), Freguesia do Monte, Concelho do Funchal
[Juízo dos Resíduos] 2833181  PT/ABM/AAC/00001/000019        ..1896  Retrato de um homem numa rede, Concelho do Funchal
[Juízo dos Resíduos] 2833182  PT/ABM/AAC/00001/000020        ..1896  Retrato de dois homens num carro de bois, no Hotel Bela Vista (atual Seminário Diocesano), Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos] 2833185  PT/ABM/AAC/00001/000021        ..1896  Rua das Mercês, Freguesia de São Pedro, Concelho do Funchal
[Juízo dos Resíduos] 2833187  PT/ABM/AAC/00001/000022        ..1896  Rua da Carreira, Freguesia de São Pedro (atuais Freguesias de São Pedro e da Sé), Concelho do Funchal
[Juízo dos Resíduos] 2833191  PT/ABM/AAC/00001/000023        ..1896  Retrato de um homem com vestuário tradicional (corpo inteiro)
[Juízo dos Resíduos] 2833193  PT/ABM/AAC/00001/000024        ..1896  Vista da vila (atual cidade) de Câmara de Lobos, Freguesia e Concelho de Câmara de Lobos
[Juízo dos Resíduos] 2833195  PT/ABM/AAC/00001/000025        ..1896  Vista da baía e cais da Ponta do Sol, Freguesia e Concelho da Ponta do Sol
[Juízo dos Resíduos] 2833200  PT/ABM/AAC/00001/000026        ..1896  Vista da vila (atual cidade) de Machico, Freguesia e Concelho de Machico
[Juízo dos Resíduos] 2833206  PT/ABM/AAC/00001/000027        ..1896  Cascata de Água d'Alto, Freguesia de Boaventura, Concelho de São Vicente
[Juízo dos Resíduos] 2833212  PT/ABM/AAC/00001/000028        ..1896  Cascatas das 25 Fontes, no Rabaçal, Concelho da Calheta
[Juízo dos Resíduos] 2833214  PT/ABM/AAC/00001/000029        ..1896  Cascata no Rabaçal, Concelho da Calheta
[Juízo dos Resíduos] 2833216  PT/ABM/AAC/00001/000030        ..1896  Largo da Achada (atual largo Conselheiro Aires de Ornelas), Freguesia da Camacha, Concelho de Santa Cruz
[Juízo dos Resíduos]  77753  PT/ABM/ACB/A                   ..  Cidade e Concelho do Funchal
[Juízo dos Resíduos]  72688  PT/ABM/ACB/A/001/000001        ..  Construção do molhe do Porto do Funchal (união entre o ilhéu de São José e o ilhéu de Nossa Senhora da Conceição), Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos]  72740  PT/ABM/ACB/A/001/000002        ..  Vista do molhe do Porto do Funchal em construção a partir de edifício na rua das Fontes, Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  77755  PT/ABM/ACB/A/002               ..  Hotéis
[Juízo dos Resíduos]  72744  PT/ABM/ACB/A/002/000001        ..  Fachada sul do Cardwell's Hotel na estrada Monumental, Freguesia de São Martinho, Concelho do Funchal
[Juízo dos Resíduos]  72745  PT/ABM/ACB/A/002/000002        ..  Fachada norte do Cardwell's Hotel na estrada Monumental, Freguesia de São Martinho, Concelho do Funchal
[Juízo dos Resíduos]  72746  PT/ABM/ACB/A/002/000003        ..  Vista do Cardwell's Hotel no sítio do Salto do Cavalo a partir do Redondo (atual largo António Nobre), Freguesia de São Martinho, Concelho do Funchal
[Juízo dos Resíduos]  72747  PT/ABM/ACB/A/002/000004        ..  Fachada principal do Hotel Imperial na rua Imperatriz D. Amélia, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos]  77756  PT/ABM/ACB/A/003               ..  Jardim Municipal
[Juízo dos Resíduos]  72697  PT/ABM/ACB/A/003/000001        ..  Lagoa do Jardim Municipal (vista sul/norte), Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos]  72698  PT/ABM/ACB/A/003/000002        ..  Jardim Municipal e teatro D. Maria Pia (atual teatro municipal Baltazar Dias), Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  72699  PT/ABM/ACB/A/003/000003        ..  Vista parcial (sul/norte) do Jardim Municipal e da cidade do Funchal 
[Juízo dos Resíduos]  72758  PT/ABM/ACB/A/003/000004        ..  Vista parcial (sudeste/noroeste) do Jardim Municipal e da cidade do Funchal
[Juízo dos Resíduos]  72759  PT/ABM/ACB/A/003/000005        ..  Vista parcial (sudoeste/nordeste) do Jardim Municipal e da cidade do Funchal
[Juízo dos Resíduos]  72760  PT/ABM/ACB/A/003/000006        ..  Lagoa do Jardim Municipal (vista sul/norte), Freguesia de São Pedro, Concelho do Funchal
[Juízo dos Resíduos]  77757  PT/ABM/ACB/A/004               ..1895  Paisagens rurais do concelho do Funchal
[Juízo dos Resíduos]  72710  PT/ABM/ACB/A/004/000001        ..1895  Vista do sítio das Virtudes, Freguesia de São Martinho, Concelho do Funchal
[Juízo dos Resíduos]  72711  PT/ABM/ACB/A/004/000002        ..1895  Vista da Quinta Bettencourt no caminho do Pilar, Freguesia de São Pedro, Concelho do Funchal
[Juízo dos Resíduos]  72742  PT/ABM/ACB/A/004/000003        ..  Vista do sítio do Salto do Cavalo, Freguesia de São Martinho, Concelho do Funchal
[Juízo dos Resíduos]  72743  PT/ABM/ACB/A/004/000004        ..  Vista dos sítios do Salto do Cavalo, dos Ilhéus e da Penha de França, Freguesias de São Martinho e São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos]  72753  PT/ABM/ACB/A/004/000005        ..1895  Vista do sítio de São João, Freguesia de São Pedro, Concelho do Funchal
[Juízo dos Resíduos]  77758  PT/ABM/ACB/A/005               ..  Praia da cidade do Funchal
[Juízo dos Resíduos]  72410  PT/ABM/ACB/A/005/000001        ..  Vista oeste/este da praia da cidade do Funchal com barcos varados e o Pilar de Banger
[Juízo dos Resíduos]  77759  PT/ABM/ACB/A/006               ..1895  Praças, ruas e largos
[Juízo dos Resíduos]  72677  PT/ABM/ACB/A/006/000001        ..1888  Ribeira de Santa Luzia, vista de jusante para montante, ladeada pela rua do Príncipe (atual rua 5 de Outubro) e rua da Princesa (atual rua 31 de Janeiro), Concelho do Funchal
[Juízo dos Resíduos]  72312  PT/ABM/ACB/A/006/000002        ..1876  Entrada da Cidade, Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  72680  PT/ABM/ACB/A/006/000003        ..1895  Largo da Fonte, Freguesia do Monte, Concelho do Funchal
[Juízo dos Resíduos]  72703  PT/ABM/ACB/A/006/000004        ..1895  Rua da Bela Vista (atual rua do Quebra Costas), Freguesia de São Pedro, Concelho do Funchal
[Juízo dos Resíduos]  72704  PT/ABM/ACB/A/006/000005        ..1895  Moinho de água no largo do Marquês (atual largo da Saúde), Freguesia de São Pedro, Concelho do Funchal
[Juízo dos Resíduos]  72705  PT/ABM/ACB/A/006/000006        ..1895  Largo da Fonte, Freguesia do Monte, Concelho do Funchal
[Juízo dos Resíduos]  72761  PT/ABM/ACB/A/006/000007        ..1895  Praça da Constituição (atual avenida Arriaga), Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  72762  PT/ABM/ACB/A/006/000008        ..1895  Praça da Constituição (atual avenida Arriaga), Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  72763  PT/ABM/ACB/A/006/000009        ..  Praça da Rainha (atual avenida do Mar e das Comunidades Madeirenses) e Palácio de São Lourenço, Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  72764  PT/ABM/ACB/A/006/000010        ..  Entrada da Cidade, Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  72765  PT/ABM/ACB/A/006/000011        ..1895  Redondo (atual largo António Nobre) e rua do Favila, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos]  77760  PT/ABM/ACB/A/007               ..  Vistas gerais (panorâmicas) da baía e cidade do Funchal
[Juízo dos Resíduos]  72675  PT/ABM/ACB/A/007/000002        ..1885  Panorâmica da baía e cidade do Funchal (vista este/oeste)
[Juízo dos Resíduos]  72686  PT/ABM/ACB/A/007/000004        ..  Panorâmica da baía e cidade do Funchal (vista este/oeste)
[Juízo dos Resíduos]  72692  PT/ABM/ACB/A/007/000005        ..1895  Panorâmica da baía e cidade do Funchal (vista oeste/este) a partir do Forte de São João Baptista
[Juízo dos Resíduos]  72694  PT/ABM/ACB/A/007/000006        ..  Panorâmica da baía e cidade do Funchal (vista oeste/este) a partir do sítio do Salto do Cavalo
[Juízo dos Resíduos]  72741  PT/ABM/ACB/A/007/000008        ..  Panorâmica da baía e cidade do Funchal (vista oeste/este) a partir do sítio do Salto do Cavalo
[Juízo dos Resíduos]  77761  PT/ABM/ACB/A/008               ..  Vistas parciais da baía e cidade do Funchal
[Juízo dos Resíduos]  72678  PT/ABM/ACB/A/008/000001        ..1895  Vista parcial da cidade do Funchal, vendo-se a travessa de Santa Catarina e o Forte de São João Baptista
[Juízo dos Resíduos]  72687  PT/ABM/ACB/A/008/000002        ..  Vista parcial da cidade do Funchal (este/oeste), vendo-se o caminho da Pontinha, ilhéu de Nossa Senhora da Conceição e sítio de Santa Catarina
[Juízo dos Resíduos]  72689  PT/ABM/ACB/A/008/000003        ..  Vista parcial da baía e cidade do Funchal (oeste/este) a partir do sítio da Penha de França
[Juízo dos Resíduos]  72690  PT/ABM/ACB/A/008/000004        ..  Vista do sítio da Penha de França a partir do forte do ilhéu de São José, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Juízo dos Resíduos]  72691  PT/ABM/ACB/A/008/000005        ..  Vista parcial da cidade do Funchal (sudeste/noroeste) a partir do Teatro D. Maria Pia (atual Teatro Municipal Baltazar Dias)

[Juízo dos Resíduos]  72693  PT/ABM/ACB/A/008/000006        ..  Vista parcial da baía e cidade do Funchal (oeste/este), vendo-se a fachada posterior do hospício Princesa D. Maria Amélia
[Juízo dos Resíduos]  72695  PT/ABM/ACB/A/008/000007        ..  Vista parcial da baía e cidade do Funchal (oeste/este) a partir do teatro D. Maria Pia (atual teatro municipal Baltazar Dias)
[Juízo dos Resíduos]  72696  PT/ABM/ACB/A/008/000008        ..1895  Vista parcial da baía e cidade do Funchal (oeste/este)
[Juízo dos Resíduos]  72754  PT/ABM/ACB/A/008/000009        ..  Vista parcial da baía e cidade do Funchal (oeste/este) a partir do hospício Princesa D. Maria Amélia
[Juízo dos Resíduos]  72755  PT/ABM/ACB/A/008/000010        ..  Vista parcial da cidade do Funchal (oeste/este), vendo-se a Fábrica de São João
[Juízo dos Resíduos]  72756  PT/ABM/ACB/A/008/000011        ..  Vista parcial da cidade do Funchal (sudoeste/nordeste), vendo-se o forte de São João Baptista
[Juízo dos Resíduos]  72757  PT/ABM/ACB/A/008/000012        ..  Vista parcial da cidade do Funchal (sudoeste/nordeste), vendo-se o forte de São João Baptista e a Fábrica de São João
[Juízo dos Resíduos]  77762  PT/ABM/ACB/B                   ..  Igrejas e capelas
[Juízo dos Resíduos]  77763  PT/ABM/ACB/B/001               ..  Capela do Nosso Senhor dos Milagres
[Juízo dos Resíduos]  72717  PT/ABM/ACB/B/001/000001        ..  Interior da Capela de Senhor dos Milagres, Freguesia e Concelho de Machico
[Juízo dos Resíduos]  72718  PT/ABM/ACB/B/001/000002        ..  Interior da Capela de Senhor dos Milagres, Freguesia e Concelho de Machico
[Juízo dos Resíduos]  77764  PT/ABM/ACB/B/002               ..  Igreja de Nossa Senhora do Monte
[Juízo dos Resíduos]  72713  PT/ABM/ACB/B/002/000001        ..  Escadaria de acesso à igreja de Nossa Senhora do Monte, Freguesia do Monte, Concelho do Funchal
[Juízo dos Resíduos]  72714  PT/ABM/ACB/B/002/000002        ..  Interior da igreja de Nossa Senhora do Monte, Freguesia do Monte, Concelho do Funchal
[Juízo dos Resíduos]  72715  PT/ABM/ACB/B/002/000003        ..  Interior da igreja de Nossa Senhora do Monte (vista do coro), Freguesia do Monte, Concelho do Funchal
[Juízo dos Resíduos]  77765  PT/ABM/ACB/B/003               ..  Igreja de São João Evangelista (igreja do Colégio)
[Juízo dos Resíduos]  72683  PT/ABM/ACB/B/003/000001        ..  Colégio dos Jesuítas e igreja de São João Evangelista (igreja do Colégio), Freguesia da Sé (atual freguesia de São Pedro), Concelho do Funchal
[Juízo dos Resíduos]  72684  PT/ABM/ACB/B/003/000002        ..  Colégio dos Jesuítas e igreja de São João Evangelista (igreja do Colégio), Freguesia da Sé (atual freguesia de São Pedro), Concelho do Funchal
[Juízo dos Resíduos]  72685  PT/ABM/ACB/B/003/000003        ..1895  Fachada principal da igreja de São João Evangelista (igreja do Colégio), Freguesia da Sé (atual freguesia de São Pedro), Concelho do Funchal
[Juízo dos Resíduos]  72707  PT/ABM/ACB/B/003/000004        ..1895  Interior da igreja de São João Evangelista (igreja do Colégio), Freguesia da Sé (atual freguesia de São Pedro), Concelho do Funchal
[Juízo dos Resíduos]  77766  PT/ABM/ACB/B/004               ..1895  Igreja matriz de Machico
[Juízo dos Resíduos]  72716  PT/ABM/ACB/B/004/000001        ..1895  Adro da igreja matriz de Machico (vista norte/sul), Freguesia e Concelho de Machico
[Juízo dos Resíduos]  72719  PT/ABM/ACB/B/004/000002        ..1895  Interior da igreja matriz de Machico, Freguesia e Concelho de Machico
[Juízo dos Resíduos]  77768  PT/ABM/ACB/B/005               ..1895  Sé do Funchal
[Juízo dos Resíduos]  72681  PT/ABM/ACB/B/005/000001        ..1895  Largo da Sé e fachada principal da Sé do Funchal (vista norte/sul), Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  72682  PT/ABM/ACB/B/005/000002        ..1895  Fachadas principal e lateral e torre da Sé do Funchal, Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  72706  PT/ABM/ACB/B/005/000003        ..1895  Interior da Sé do Funchal, Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  72750  PT/ABM/ACB/B/005/000004        ..1895  Fachada principal da Sé do Funchal, Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  72751  PT/ABM/ACB/B/005/000005        ..1895  Vista parcial da fachada posterior da Sé do Funchal, Freguesia da Sé, Concelho do Funchal
[Juízo dos Resíduos]  77767  PT/ABM/ACB/B/006               ..1895  Igreja não identificada
[Juízo dos Resíduos]  72708  PT/ABM/ACB/B/006/000001        ..1895  Interior de igreja não identificada
[Juízo dos Resíduos]  77769  PT/ABM/ACB/C                   ..1895  Paisagens naturais da ilha da Madeira
[Juízo dos Resíduos]  77772  PT/ABM/ACB/C/001               ..1895  Boca dos Córregos
[Juízo dos Resíduos]  72766  PT/ABM/ACB/C/001/000001        ..1895  Panorâmica do sítio da Boca dos Córregos, Freguesia da Serra de Água, Concelho da Ribeira Brava
[Juízo dos Resíduos]  72767  PT/ABM/ACB/C/001/000002        ..1895  Panorâmica do sítio da Boca dos Córregos, Freguesia da Serra de Água, Concelho da Ribeira Brava
[Juízo dos Resíduos]  77773  PT/ABM/ACB/C/002               ..1895  Penha d'Águia
[Juízo dos Resíduos]  72727  PT/ABM/ACB/C/002/000001        ..1895  Panorâmica da Penha d'Águia e lugar do Porto da Cruz, atual vila e Freguesia do Porto da Cruz, Concelho do Funchal
[Juízo dos Resíduos]  72728  PT/ABM/ACB/C/002/000002        ..1895  Panorâmica da Penha d'Águia e lugar do Porto da Cruz, atual vila e Freguesia do Porto da Cruz, Concelho do Funchal
[Juízo dos Resíduos]  72729  PT/ABM/ACB/C/002/000003        ..1895  Panorâmica do Faial e da Penha d'Águia, atuais Freguesias do Faial e do Porto da Cruz, Concelhos de Machico e de Santana
[Juízo dos Resíduos]  77774  PT/ABM/ACB/C/003               ..1895  Rabaçal
[Juízo dos Resíduos]  72776  PT/ABM/ACB/C/003/000001        ..1895  Panorâmica do Rabaçal, Freguesia e Concelho da Calheta
[Juízo dos Resíduos]  72777  PT/ABM/ACB/C/003/000002        ..1895  Panorâmica do Rabaçal, Freguesia e Concelho da Calheta
[Juízo dos Resíduos]  72778  PT/ABM/ACB/C/003/000003        ..1895  Miradouro e levada do Risco no Rabaçal, Freguesia e Concelho da Calheta
[Juízo dos Resíduos]  72779  PT/ABM/ACB/C/003/000004        ..1895  Panorâmica do Risco no Rabaçal, Freguesia e Concelho da Calheta
[Juízo dos Resíduos]  72780  PT/ABM/ACB/C/003/000005        ..1895  Panorâmica do Risco no Rabaçal, Freguesia e Concelho da Calheta
[Juízo dos Resíduos]  72781  PT/ABM/ACB/C/003/000006        ..1895  Miradouro e levada do Risco no Rabaçal, Freguesia e Concelho da Calheta
[Juízo dos Resíduos]  77775  PT/ABM/ACB/C/004               ..1895  Ribeira das Galinhas
[Juízo dos Resíduos]  72771  PT/ABM/ACB/C/004/000001        ..1895  Vista de encosta montanhosa na Ribeira das Galinhas, Freguesia do Paul do Mar, Concelho da Calheta
[Juízo dos Resíduos]  77776  PT/ABM/ACB/C/005               ..1895  Ribeira do Inferno
[Juízo dos Resíduos]  72769  PT/ABM/ACB/C/005/000001        ..1895  Vista parcial de encosta montanhosa na Ribeira do Inferno, Freguesia e Concelho de São Vicente
[Juízo dos Resíduos]  72770  PT/ABM/ACB/C/005/000002        ..1895  Vista parcial de encosta montanhosa na Ribeira do Inferno, Freguesia e Concelho de São Vicente
[Juízo dos Resíduos]  77777  PT/ABM/ACB/C/006               ..1895  "Ribeira Grande" (Porto Moniz)
[Juízo dos Resíduos]  72773  PT/ABM/ACB/C/006/000001        ..1895  Panorâmica do vale da "Ribeira Grande", Concelho do Porto Moniz
[Juízo dos Resíduos]  77778  PT/ABM/ACB/C/007               ..1895  Paisagens naturais não identificadas
[Juízo dos Resíduos]  72787  PT/ABM/ACB/C/007/000001        ..1895  Ribeira não identificado
[Juízo dos Resíduos]  77770  PT/ABM/ACB/D                   ..1895  Paisagens rurais da ilha da Madeira
[Juízo dos Resíduos]  77779  PT/ABM/ACB/D/001               ..1895  Machico
[Juízo dos Resíduos]  72720  PT/ABM/ACB/D/001/000001        ..1895  Panorâmica da vila e baía de Machico (vista oeste/este), Freguesia e Concelho de Machico
[Juízo dos Resíduos]  72721  PT/ABM/ACB/D/001/000002        ..1895  Panorâmica da vila e baía de Machico (vista oeste/este), Freguesia e Concelho de Machico
[Juízo dos Resíduos]  72722  PT/ABM/ACB/D/001/000003        ..1895  Vista parcial do vale de Machico (sul/norte), Freguesia e Concelho de Machico
[Juízo dos Resíduos]  72724  PT/ABM/ACB/D/001/000004        ..1895  Ponte sobre a ribeira de Machico que liga a vila à Banda d'Além, Freguesia e Concelho de Machico
[Juízo dos Resíduos]  72725  PT/ABM/ACB/D/001/000005        ..1895  Ponte sobre a ribeira de Machico que liga a vila à Banda d'Além, Freguesia e Concelho de Machico
[Juízo dos Resíduos]  77780  PT/ABM/ACB/D/002               ..1895  Ponta do Pargo
[Provedoria de Capelas] 2832822  PT/ABM/AAC                     ..  Augusto Maria Camacho
[Provedoria de Capelas] 2833148  PT/ABM/AAC/00001               ..  Álbum fotográfico
[Provedoria de Capelas] 2833149  PT/ABM/AAC/00001/000001        ..1896  Retrato de Augusto Maria Camacho, sua esposa Maria Joana Jardim e quatro filhas, em local não identificado, na Ilha da Madeira
[Provedoria de Capelas] 2833150  PT/ABM/AAC/00001/000002        ..1896  Vista da cidade do Funchal
[Provedoria de Capelas] 2833151  PT/ABM/AAC/00001/000003        ..1896  Vista do porto e da baía do Funchal
[Provedoria de Capelas] 2833152  PT/ABM/AAC/00001/000004        ..  Vista da cidade e da baía do Funchal
[Provedoria de Capelas] 2833153  PT/ABM/AAC/00001/000005        ..  Vista da cidade e da baía do Funchal
[Provedoria de Capelas] 2833155  PT/ABM/AAC/00001/000006        ..  Entrada da cidade do Funchal (atual avenida Zarco), Freguesia da Sé, Concelho do Funchal
[Provedoria de Capelas] 2833163  PT/ABM/AAC/00001/000007        ..  Teatro D. Maria Pia (atual Teatro Municipal Baltasar Dias) e jardim Municipal, Freguesia da Sé, Concelho do Funchal
[Provedoria de Capelas] 2833168  PT/ABM/AAC/00001/000008        ..  Jardim Municipal do Funchal, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Provedoria de Capelas] 2833169  PT/ABM/AAC/00001/000009        ..  Lago do Jardim Municipal do Funchal, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Provedoria de Capelas] 2833170  PT/ABM/AAC/00001/000010        ..  Jardim Municipal do Funchal, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Provedoria de Capelas] 2833171  PT/ABM/AAC/00001/000011        ..  Jardim Municipal do Funchal, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Provedoria de Capelas] 2833173  PT/ABM/AAC/00001/000012        ..1896  Praça da Constituição (atual avenida Arriaga), Freguesia da Sé, Concelho do Funchal
[Provedoria de Capelas] 2833174  PT/ABM/AAC/00001/000013        ..1896  Nave da Sé do Funchal, Freguesia da Sé, Concelho do Funchal
[Provedoria de Capelas] 2833176  PT/ABM/AAC/00001/000014        ..1896  Torre e cabeceira da Sé do Funchal, Freguesia da Sé, Concelho do Funchal
[Provedoria de Capelas] 2833177  PT/ABM/AAC/00001/000015        ..1887  Igreja de Nossa Senhora do Monte, Freguesia do Monte, Concelho do Funchal
[Provedoria de Capelas] 2833178  PT/ABM/AAC/00001/000016        ..1896  Retrato de dois homens num carro de cesto do Monte e dois carreireiros
[Provedoria de Capelas] 2833179  PT/ABM/AAC/00001/000017        ..1896  Quinta Cossart (atual Quinta Jardins do Imperador), Freguesia do Monte, Concelho do Funchal
[Provedoria de Capelas] 2833180  PT/ABM/AAC/00001/000018        ..1896  Jardim da Quinta Cossart (atual Quinta Jardins do Imperador), Freguesia do Monte, Concelho do Funchal
[Provedoria de Capelas] 2833181  PT/ABM/AAC/00001/000019        ..1896  Retrato de um homem numa rede, Concelho do Funchal
[Provedoria de Capelas] 2833182  PT/ABM/AAC/00001/000020        ..1896  Retrato de dois homens num carro de bois, no Hotel Bela Vista (atual Seminário Diocesano), Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Provedoria de Capelas] 2833185  PT/ABM/AAC/00001/000021        ..1896  Rua das Mercês, Freguesia de São Pedro, Concelho do Funchal
[Provedoria de Capelas] 2833187  PT/ABM/AAC/00001/000022        ..1896  Rua da Carreira, Freguesia de São Pedro (atuais Freguesias de São Pedro e da Sé), Concelho do Funchal
[Provedoria de Capelas] 2833191  PT/ABM/AAC/00001/000023        ..1896  Retrato de um homem com vestuário tradicional (corpo inteiro)
[Provedoria de Capelas] 2833193  PT/ABM/AAC/00001/000024        ..1896  Vista da vila (atual cidade) de Câmara de Lobos, Freguesia e Concelho de Câmara de Lobos
[Provedoria de Capelas] 2833195  PT/ABM/AAC/00001/000025        ..1896  Vista da baía e cais da Ponta do Sol, Freguesia e Concelho da Ponta do Sol
[Provedoria de Capelas] 2833200  PT/ABM/AAC/00001/000026        ..1896  Vista da vila (atual cidade) de Machico, Freguesia e Concelho de Machico
[Provedoria de Capelas] 2833206  PT/ABM/AAC/00001/000027        ..1896  Cascata de Água d'Alto, Freguesia de Boaventura, Concelho de São Vicente
[Provedoria de Capelas] 2833212  PT/ABM/AAC/00001/000028        ..1896  Cascatas das 25 Fontes, no Rabaçal, Concelho da Calheta
[Provedoria de Capelas] 2833214  PT/ABM/AAC/00001/000029        ..1896  Cascata no Rabaçal, Concelho da Calheta
[Provedoria de Capelas] 2833216  PT/ABM/AAC/00001/000030        ..1896  Largo da Achada (atual largo Conselheiro Aires de Ornelas), Freguesia da Camacha, Concelho de Santa Cruz
[Provedoria de Capelas]  77753  PT/ABM/ACB/A                   ..  Cidade e Concelho do Funchal
[Provedoria de Capelas]  72688  PT/ABM/ACB/A/001/000001        ..  Construção do molhe do Porto do Funchal (união entre o ilhéu de São José e o ilhéu de Nossa Senhora da Conceição), Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Provedoria de Capelas]  72740  PT/ABM/ACB/A/001/000002        ..  Vista do molhe do Porto do Funchal em construção a partir de edifício na rua das Fontes, Freguesia da Sé, Concelho do Funchal
[Provedoria de Capelas]  77755  PT/ABM/ACB/A/002               ..  Hotéis
[Provedoria de Capelas]  72744  PT/ABM/ACB/A/002/000001        ..  Fachada sul do Cardwell's Hotel na estrada Monumental, Freguesia de São Martinho, Concelho do Funchal
[Provedoria de Capelas]  72745  PT/ABM/ACB/A/002/000002        ..  Fachada norte do Cardwell's Hotel na estrada Monumental, Freguesia de São Martinho, Concelho do Funchal
[Provedoria de Capelas]  72746  PT/ABM/ACB/A/002/000003        ..  Vista do Cardwell's Hotel no sítio do Salto do Cavalo a partir do Redondo (atual largo António Nobre), Freguesia de São Martinho, Concelho do Funchal
[Provedoria de Capelas]  72747  PT/ABM/ACB/A/002/000004        ..  Fachada principal do Hotel Imperial na rua Imperatriz D. Amélia, Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Provedoria de Capelas]  77756  PT/ABM/ACB/A/003               ..  Jardim Municipal
[Provedoria de Capelas]  72697  PT/ABM/ACB/A/003/000001        ..  Lagoa do Jardim Municipal (vista sul/norte), Freguesia de São Pedro (atual Freguesia da Sé), Concelho do Funchal
[Provedoria de Capelas]  72698  PT/ABM/ACB/A/003/000002        ..  Jardim Municipal e teatro D. Maria Pia (atual teatro municipal Baltazar Dias), Freguesia da Sé, Concelho do Funchal
[Provedoria de Capelas]  72699  PT/ABM/ACB/A/003/000003        ..  Vista parcial (sul/norte) do Jardim Municipal e da cidade do Funchal 
[Provedoria de Capelas]  72758  PT/ABM/ACB/A/003/000004        ..  Vista parcial (sudeste/noroeste) do Jardim Municipal e da cidade do Funchal
[Provedoria de Capelas]  72759  PT/ABM/ACB/A/003/000005        ..  Vista parcial (sudoeste/nordeste) do Jardim Municipal e da cidade do Funchal
[Provedoria de Capelas]  72760  PT/ABM/ACB/A/003/000006        ..  Lagoa do Jardim Municipal (vista sul/norte), Freguesia de São Pedro, Concelho do Funchal
[Provedoria de Capelas]  77757  PT/ABM/ACB/A/004               ..1895  Paisagens rurais do concelho do Funchal
